IN450A
Time,Source,Destination,Protocol,Length
79.413347,192.168.1.9,172.217.3.162,UDP,224
79.414194,192.168.1.9,172.217.3.194,UDP,70
79.416096,192.168.1.9,54.80.70.233,TLSv1.2,634
79.420336,192.168.1.9,52.52.208.22,TLSv1.2,908
79.423168,192.168.1.9,52.52.143.227,TLSv1.2,767
79.425711,172.217.3.162,192.168.1.9,UDP,63
79.43356,172.217.3.162,192.168.1.9,UDP,63
79.434417,40.97.162.162,192.168.1.9,TLSv1.2,98
79.434451,192.168.1.9,40.97.162.162,TCP,54
79.441029,172.217.3.162,192.168.1.9,UDP,152
79.441328,172.217.3.162,192.168.1.9,UDP,61
79.441548,192.168.1.9,172.217.3.162,UDP,70
79.44178,192.168.1.9,172.217.14.195,UDP,65
79.449098,172.217.3.162,192.168.1.9,UDP,80
79.449101,172.217.3.162,192.168.1.9,UDP,59
79.449276,192.168.1.9,172.217.3.162,UDP,70
79.455895,52.52.208.22,192.168.1.9,TCP,66
79.456866,52.52.208.22,192.168.1.9,TLSv1.2,367
79.45693,192.168.1.9,52.52.208.22,TCP,66
79.459974,172.217.3.162,192.168.1.9,UDP,1392
79.459977,172.217.3.162,192.168.1.9,UDP,1392
79.459978,172.217.3.162,192.168.1.9,UDP,1392
79.460143,192.168.1.9,172.217.3.162,UDP,70
79.460539,172.217.3.162,192.168.1.9,UDP,1392
79.460541,172.217.3.162,192.168.1.9,UDP,1392
79.460542,172.217.3.162,192.168.1.9,UDP,1392
79.460542,172.217.3.162,192.168.1.9,UDP,1392
79.460543,172.217.3.162,192.168.1.9,UDP,1392
79.460544,172.217.3.162,192.168.1.9,UDP,1392
79.460545,172.217.3.162,192.168.1.9,UDP,1392
79.460655,192.168.1.9,172.217.3.162,UDP,70
79.460655,192.168.1.9,172.217.3.162,UDP,70
79.460673,192.168.1.9,172.217.3.162,UDP,70
79.460694,192.168.1.9,172.217.3.162,UDP,70
79.462218,172.217.3.162,192.168.1.9,UDP,1392
79.46222,172.217.3.162,192.168.1.9,UDP,1392
79.462221,172.217.3.162,192.168.1.9,UDP,1392
79.462222,172.217.3.162,192.168.1.9,UDP,1392
79.462338,192.168.1.9,172.217.3.162,UDP,70
79.462338,192.168.1.9,172.217.3.162,UDP,70
79.46391,172.217.3.162,192.168.1.9,UDP,1392
79.463912,172.217.3.162,192.168.1.9,UDP,1392
79.463913,172.217.3.162,192.168.1.9,UDP,1392
79.463913,172.217.3.162,192.168.1.9,UDP,592
79.464027,192.168.1.9,172.217.3.162,UDP,70
79.464027,192.168.1.9,172.217.3.162,UDP,70
79.465482,52.52.143.227,192.168.1.9,TLSv1.2,440
79.465528,192.168.1.9,52.52.143.227,TCP,66
79.477682,192.168.1.9,192.168.1.1,DNS,72
79.480793,192.168.1.9,172.217.3.162,UDP,1265
79.482778,192.168.1.9,192.168.1.1,DNS,79
79.483046,172.217.14.195,192.168.1.9,UDP,62
79.48919,192.168.1.9,54.80.70.233,TLSv1.2,1465
79.497568,192.168.1.1,192.168.1.9,DNS,149
79.498135,192.168.1.9,157.240.3.10,TCP,78
79.511098,192.168.1.1,192.168.1.9,DNS,119
79.511924,192.168.1.9,216.58.217.46,UDP,1392
79.512241,192.168.1.9,216.58.217.46,UDP,1070
79.515362,54.80.70.233,192.168.1.9,TLSv1.2,309
79.515412,192.168.1.9,54.80.70.233,TCP,66
79.517512,157.240.3.10,192.168.1.9,TCP,74
79.517561,192.168.1.9,157.240.3.10,TCP,66
79.517724,192.168.1.9,157.240.3.10,TLSv1.3,583
79.519943,172.217.17.99,192.168.1.9,UDP,1392
79.520303,192.168.1.9,172.217.17.99,UDP,70
79.520541,192.168.1.9,172.217.17.99,UDP,759
79.520613,192.168.1.9,172.217.17.99,UDP,239
79.527631,172.217.3.162,192.168.1.9,UDP,63
79.530968,172.217.3.162,192.168.1.9,UDP,89
79.531518,172.217.3.162,192.168.1.9,UDP,59
79.531698,192.168.1.9,172.217.3.162,UDP,70
79.538905,157.240.3.10,192.168.1.9,TCP,66
79.540436,157.240.3.10,192.168.1.9,TLSv1.3,1454
79.540441,157.240.3.10,192.168.1.9,TLSv1.3,1454
79.540442,157.240.3.10,192.168.1.9,TLSv1.3,793
79.540544,192.168.1.9,157.240.3.10,TCP,66
79.540544,192.168.1.9,157.240.3.10,TCP,66
79.541257,192.168.1.9,157.240.3.10,TLSv1.3,130
79.54748,216.58.217.46,192.168.1.9,UDP,1392
79.547893,192.168.1.9,216.58.217.46,UDP,70
79.557364,216.58.217.46,192.168.1.9,UDP,592
79.557371,216.58.217.46,192.168.1.9,UDP,58
79.557757,157.240.3.10,192.168.1.9,TLSv1.3,241
79.557839,192.168.1.9,216.58.217.46,UDP,70
79.55784,192.168.1.9,157.240.3.10,TLSv1.3,766
79.563216,192.168.1.9,216.58.217.46,UDP,1392
79.563525,192.168.1.9,216.58.217.46,UDP,1392
79.563526,192.168.1.9,216.58.217.46,UDP,653
79.583458,157.240.3.10,192.168.1.9,TLSv1.3,326
79.583462,157.240.3.10,192.168.1.9,TLSv1.3,93
79.58354,192.168.1.9,157.240.3.10,TCP,66
79.583541,192.168.1.9,157.240.3.10,TCP,66
79.587464,54.80.70.233,192.168.1.9,TLSv1.2,560
79.58753,192.168.1.9,54.80.70.233,TCP,66
79.590496,216.58.217.46,192.168.1.9,UDP,1392
79.5905,216.58.217.46,192.168.1.9,UDP,62
79.590896,192.168.1.9,216.58.217.46,UDP,70
79.660294,216.58.217.46,192.168.1.9,UDP,767
79.660301,216.58.217.46,192.168.1.9,UDP,109
79.660302,216.58.217.46,192.168.1.9,UDP,140
79.660785,192.168.1.9,216.58.217.46,UDP,70
79.686623,192.168.1.9,216.58.217.46,UDP,70
79.690156,172.217.17.99,192.168.1.9,UDP,62
79.701186,172.217.17.99,192.168.1.9,UDP,346
79.701192,172.217.17.99,192.168.1.9,UDP,58
79.701355,172.217.17.99,192.168.1.9,UDP,80
79.70136,172.217.17.99,192.168.1.9,UDP,58
79.701657,192.168.1.9,172.217.17.99,UDP,70
79.701736,192.168.1.9,172.217.17.99,UDP,70
80.130124,192.168.1.2,224.0.0.251,MDNS,423
80.491598,192.168.1.9,192.168.1.16,TCP,176
80.506542,192.168.1.16,192.168.1.9,TCP,176
80.506587,192.168.1.9,192.168.1.16,TCP,66
80.629895,192.168.1.9,192.168.1.1,DNS,85
80.649676,192.168.1.1,192.168.1.9,DNS,101
80.650871,192.168.1.9,172.217.14.225,UDP,1392
80.651056,192.168.1.9,172.217.14.225,UDP,772
80.677709,172.217.14.225,192.168.1.9,UDP,1392
80.677712,172.217.14.225,192.168.1.9,UDP,242
80.678039,192.168.1.9,172.217.14.225,UDP,70
80.682509,72.34.250.78,192.168.1.9,TLSv1.2,97
80.682512,72.34.250.78,192.168.1.9,TCP,66
80.682568,192.168.1.9,72.34.250.78,TCP,66
80.682569,192.168.1.9,72.34.250.78,TCP,66
80.682683,192.168.1.9,72.34.250.78,TLSv1.2,97
80.682852,192.168.1.9,72.34.250.78,TCP,66
80.701567,172.217.14.225,192.168.1.9,UDP,62
80.703289,192.168.1.9,172.217.14.225,UDP,70
80.731302,72.34.250.78,192.168.1.9,TCP,54
80.731305,72.34.250.78,192.168.1.9,TCP,54
81.165607,192.168.1.9,74.125.195.189,UDP,65
81.200633,74.125.195.189,192.168.1.9,UDP,64
81.736851,192.168.1.9,172.217.3.162,UDP,1025
81.744272,52.9.68.83,192.168.1.9,TLSv1.2,97
81.744349,192.168.1.9,52.9.68.83,TCP,66
81.744466,192.168.1.9,52.9.68.83,TLSv1.2,97
81.744689,192.168.1.9,52.9.68.83,TCP,66
81.747877,52.9.68.83,192.168.1.9,TCP,66
81.747972,192.168.1.9,52.9.68.83,TCP,66
81.772747,172.217.3.162,192.168.1.9,UDP,112
81.772751,172.217.3.162,192.168.1.9,UDP,59
81.772987,192.168.1.9,172.217.3.162,UDP,70
81.782678,52.9.68.83,192.168.1.9,TCP,54
81.782681,52.9.68.83,192.168.1.9,TCP,54
81.788527,52.9.68.83,192.168.1.9,TCP,54
81.864506,52.9.68.83,192.168.1.9,TLSv1.2,97
81.864509,52.9.68.83,192.168.1.9,TCP,66
81.864566,192.168.1.9,52.9.68.83,TCP,66
81.864566,192.168.1.9,52.9.68.83,TCP,66
81.864622,192.168.1.9,52.9.68.83,TLSv1.2,97
81.864779,192.168.1.9,52.9.68.83,TCP,66
81.901469,52.9.68.83,192.168.1.9,TCP,54
81.901475,52.9.68.83,192.168.1.9,TCP,54
82.503955,192.168.1.9,172.217.14.234,UDP,1392
82.504141,192.168.1.9,172.217.14.234,UDP,1052
82.537703,172.217.14.234,192.168.1.9,UDP,1392
82.538555,192.168.1.9,172.217.14.234,UDP,70
82.544795,172.217.14.234,192.168.1.9,UDP,524
82.544799,172.217.14.234,192.168.1.9,UDP,58
82.545092,192.168.1.9,172.217.14.234,UDP,70
82.549154,192.168.1.9,172.217.14.234,UDP,1392
82.577557,172.217.14.234,192.168.1.9,UDP,1392
82.578121,192.168.1.9,172.217.14.234,UDP,70
82.578415,192.168.1.9,172.217.14.234,UDP,1392
82.578415,192.168.1.9,172.217.14.234,UDP,605
82.578432,192.168.1.9,172.217.14.234,UDP,697
82.598025,172.217.14.234,192.168.1.9,UDP,62
82.705608,172.217.14.234,192.168.1.9,UDP,678
82.70562,172.217.14.234,192.168.1.9,UDP,141
82.706541,192.168.1.9,172.217.14.234,UDP,70
82.870847,192.168.1.9,74.125.20.188,TCP,54
82.894918,74.125.20.188,192.168.1.9,TCP,66
84.225858,192.168.1.2,224.0.0.251,MDNS,193
84.331092,192.168.1.9,192.168.1.2,MDNS,338
84.384995,172.217.14.202,192.168.1.9,TLSv1.2,106
84.385097,192.168.1.9,172.217.14.202,TCP,66
84.843637,54.200.214.231,192.168.1.9,TLSv1.2,97
84.843741,192.168.1.9,54.200.214.231,TCP,66
84.843935,192.168.1.9,54.200.214.231,TLSv1.2,97
84.844095,192.168.1.9,54.200.214.231,TCP,66
84.847852,54.200.214.231,192.168.1.9,TCP,66
84.847859,52.200.110.110,192.168.1.9,TLSv1.2,97
84.84786,54.200.214.231,192.168.1.9,TCP,66
84.847989,192.168.1.9,52.200.110.110,TCP,66
84.84799,192.168.1.9,54.200.214.231,TCP,66
84.84799,192.168.1.9,54.200.214.231,TCP,66
84.848173,192.168.1.9,52.200.110.110,TLSv1.2,97
84.848404,192.168.1.9,52.200.110.110,TCP,66
84.871263,54.200.214.231,192.168.1.9,TCP,54
84.871269,54.200.214.231,192.168.1.9,TCP,54
84.877122,54.200.214.231,192.168.1.9,TCP,54
84.877129,54.200.214.231,192.168.1.9,TCP,54
84.946771,52.200.110.110,192.168.1.9,TCP,66
84.946774,52.200.110.110,192.168.1.9,TCP,66
84.946851,192.168.1.9,52.200.110.110,TCP,66
85.045893,192.168.1.2,224.0.0.251,MDNS,423
85.457191,74.125.142.189,192.168.1.9,UDP,83
85.483439,192.168.1.9,74.125.142.189,UDP,71
85.507984,192.168.1.9,192.168.1.16,TCP,176
85.514916,192.168.1.16,192.168.1.9,TCP,176
85.515024,192.168.1.9,192.168.1.16,TCP,66
86.273528,Netgear_ac:66:5f,Broadcast,ARP,42
86.500851,192.168.1.9,151.101.53.7,TCP,54
86.522966,192.168.1.9,216.58.217.46,UDP,740
86.523513,151.101.53.7,192.168.1.9,TCP,66
86.555924,216.58.217.46,192.168.1.9,UDP,468
86.555928,216.58.217.46,192.168.1.9,UDP,306
86.556185,192.168.1.9,216.58.217.46,UDP,70
87.50225,Netgear_ac:66:5f,Broadcast,ARP,42
87.7667,192.168.1.9,74.125.142.189,UDP,65
87.803751,52.45.59.96,192.168.1.9,TLSv1.2,97
87.803869,192.168.1.9,52.45.59.96,TCP,66
87.804065,192.168.1.9,52.45.59.96,TLSv1.2,97
87.804319,192.168.1.9,52.45.59.96,TCP,66
87.805792,52.45.59.96,192.168.1.9,TLSv1.2,97
87.805885,192.168.1.9,52.45.59.96,TCP,66
87.806058,192.168.1.9,52.45.59.96,TLSv1.2,97
87.806329,192.168.1.9,52.45.59.96,TCP,66
87.821561,74.125.142.189,192.168.1.9,UDP,62
87.897754,52.45.59.96,192.168.1.9,TCP,66
87.897889,192.168.1.9,52.45.59.96,TCP,66
87.90513,52.45.59.96,192.168.1.9,TCP,66
87.90526,192.168.1.9,52.45.59.96,TCP,66
88.321409,Netgear_ac:66:5f,Broadcast,ARP,42
88.734424,104.254.148.166,192.168.1.9,TLSv1.2,97
88.734503,192.168.1.9,104.254.148.166,TCP,66
88.734677,192.168.1.9,104.254.148.166,TLSv1.2,97
88.734852,192.168.1.9,104.254.148.166,TCP,66
88.737936,104.254.148.166,192.168.1.9,TCP,66
88.738013,192.168.1.9,104.254.148.166,TCP,66
88.751932,67.202.110.22,192.168.1.9,TLSv1.3,90
88.751938,67.202.110.22,192.168.1.9,TCP,66
88.752053,192.168.1.9,67.202.110.22,TCP,66
88.752054,192.168.1.9,67.202.110.22,TCP,66
88.752269,192.168.1.9,67.202.110.22,TLSv1.3,90
88.752423,192.168.1.9,67.202.110.22,TCP,66
88.783296,104.254.148.166,192.168.1.9,TCP,54
88.783303,104.254.148.166,192.168.1.9,TCP,54
88.783584,104.254.148.166,192.168.1.9,TCP,54
88.81737,104.254.148.166,192.168.1.9,TLSv1.2,97
88.817375,104.254.148.166,192.168.1.9,TCP,66
88.817481,192.168.1.9,104.254.148.166,TCP,66
88.817569,192.168.1.9,104.254.148.166,TCP,66
88.81768,192.168.1.9,104.254.148.166,TLSv1.2,97
88.817938,192.168.1.9,104.254.148.166,TCP,66
88.821096,67.202.110.22,192.168.1.9,TCP,54
88.821103,67.202.110.22,192.168.1.9,TCP,54
88.868466,104.254.148.166,192.168.1.9,TCP,54
88.868472,104.254.148.166,192.168.1.9,TCP,54
89.027012,52.209.86.177,192.168.1.9,TLSv1.2,97
89.027118,192.168.1.9,52.209.86.177,TCP,66
89.02733,192.168.1.9,52.209.86.177,TLSv1.2,97
89.027615,192.168.1.9,52.209.86.177,TCP,66
89.141756,192.168.1.2,224.0.0.251,MDNS,193
89.199908,192.168.1.9,192.168.1.2,MDNS,338
89.206619,52.209.86.177,192.168.1.9,TCP,66
89.206753,192.168.1.9,52.209.86.177,TCP,66
89.36722,192.168.1.9,74.125.142.188,TCP,54
89.392911,74.125.142.188,192.168.1.9,TCP,66
89.5779,192.168.1.9,224.0.0.251,MDNS,82
90.369857,192.168.1.2,224.0.0.251,MDNS,423
90.515502,192.168.1.9,192.168.1.16,TCP,176
90.524483,192.168.1.9,192.168.1.1,DNS,75
90.542987,192.168.1.1,192.168.1.9,DNS,118
90.543246,192.168.1.9,172.217.14.229,TCP,78
90.549117,192.168.1.16,192.168.1.9,TCP,176
90.54916,192.168.1.9,192.168.1.16,TCP,66
90.561998,172.217.14.229,192.168.1.9,TCP,74
90.562061,192.168.1.9,172.217.14.229,TCP,66
90.562212,192.168.1.9,172.217.14.229,TLSv1.3,651
90.576986,192.168.1.9,74.125.195.189,UDP,65
90.584711,172.217.14.229,192.168.1.9,TCP,66
90.584717,172.217.14.229,192.168.1.9,TLSv1.3,278
90.584785,192.168.1.9,172.217.14.229,TCP,66
90.60299,192.168.1.9,172.217.14.229,TLSv1.3,130
90.603034,192.168.1.9,172.217.14.229,TLSv1.3,152
90.603285,192.168.1.9,172.217.14.229,TCP,1434
90.603286,192.168.1.9,172.217.14.229,TLSv1.3,1301
90.603294,192.168.1.9,172.217.14.229,TLSv1.3,325
90.604968,74.125.195.189,192.168.1.9,UDP,64
90.621767,172.217.14.229,192.168.1.9,TLSv1.3,646
90.621774,172.217.14.229,192.168.1.9,TLSv1.3,97
90.62189,192.168.1.9,172.217.14.229,TCP,66
90.621891,192.168.1.9,172.217.14.229,TCP,66
90.622157,192.168.1.9,172.217.14.229,TLSv1.3,97
90.626757,172.217.14.229,192.168.1.9,TCP,66
90.631823,172.217.14.229,192.168.1.9,TCP,66
90.636993,172.217.14.229,192.168.1.9,TCP,66
91.193263,172.217.14.229,192.168.1.9,TLSv1.3,494
91.193363,192.168.1.9,172.217.14.229,TCP,66
91.197609,172.217.14.229,192.168.1.9,TLSv1.3,1484
91.197613,172.217.14.229,192.168.1.9,TLSv1.3,1484
91.197615,172.217.14.229,192.168.1.9,TLSv1.3,311
91.197616,172.217.14.229,192.168.1.9,TLSv1.3,178
91.197617,172.217.14.229,192.168.1.9,TLSv1.3,105
91.197618,172.217.14.229,192.168.1.9,TCP,105
91.197704,192.168.1.9,172.217.14.229,TCP,66
91.197704,192.168.1.9,172.217.14.229,TCP,66
91.197704,192.168.1.9,172.217.14.229,TCP,66
91.197705,192.168.1.9,172.217.14.229,TCP,66
91.197705,192.168.1.9,172.217.14.229,TCP,78
91.197804,192.168.1.9,172.217.14.229,TCP,66
91.198282,192.168.1.9,172.217.14.229,TLSv1.3,105
91.217826,172.217.14.229,192.168.1.9,TCP,66
91.806452,52.45.59.96,192.168.1.9,TLSv1.2,97
91.806549,192.168.1.9,52.45.59.96,TCP,66
91.806764,192.168.1.9,52.45.59.96,TLSv1.2,97
91.806976,192.168.1.9,52.45.59.96,TCP,66
91.901963,52.45.59.96,192.168.1.9,TCP,66
91.902097,192.168.1.9,52.45.59.96,TCP,66
92.04789,52.37.245.64,192.168.1.9,TCP,66
92.047893,52.37.245.64,192.168.1.9,TCP,66
92.047946,192.168.1.9,52.37.245.64,TCP,66
92.047946,192.168.1.9,52.37.245.64,TCP,66
92.048076,52.37.245.64,192.168.1.9,TCP,66
92.048102,192.168.1.9,52.37.245.64,TCP,66
92.833443,192.168.1.9,172.217.14.229,TCP,1434
92.833443,192.168.1.9,172.217.14.229,TLSv1.3,1305
92.833444,192.168.1.9,172.217.14.229,TLSv1.3,320
92.858656,172.217.14.229,192.168.1.9,TCP,66
92.858662,172.217.14.229,192.168.1.9,TCP,66
92.859457,172.217.14.229,192.168.1.9,TCP,66
93.445681,74.125.195.189,192.168.1.9,UDP,83
93.450209,172.217.14.229,192.168.1.9,TLSv1.3,300
93.450215,172.217.14.229,192.168.1.9,TLSv1.3,292
93.450216,172.217.14.229,192.168.1.9,TLSv1.3,285
93.450217,172.217.14.229,192.168.1.9,TLSv1.3,300
93.450219,172.217.14.229,192.168.1.9,TLSv1.3,105
93.45022,74.125.195.189,192.168.1.9,UDP,83
93.450221,172.217.14.229,192.168.1.9,TCP,105
93.450318,192.168.1.9,172.217.14.229,TCP,66
93.450318,192.168.1.9,172.217.14.229,TCP,66
93.450318,192.168.1.9,172.217.14.229,TCP,66
93.450319,192.168.1.9,172.217.14.229,TCP,66
93.450354,192.168.1.9,172.217.14.229,TCP,66
93.450355,192.168.1.9,172.217.14.229,TCP,78
93.451384,192.168.1.9,74.125.195.189,UDP,71
93.451529,192.168.1.9,172.217.14.229,TLSv1.3,105
93.466957,172.217.14.229,192.168.1.9,TCP,66
93.854552,209.191.163.208,192.168.1.9,TLSv1.3,90
93.854655,192.168.1.9,209.191.163.208,TCP,66
93.854897,192.168.1.9,209.191.163.208,TLSv1.3,90
93.85508,192.168.1.9,209.191.163.208,TCP,66
93.85789,209.191.163.208,192.168.1.9,TCP,66
93.857896,209.191.163.208,192.168.1.9,TCP,66
93.857996,192.168.1.9,209.191.163.208,TCP,66
93.857996,192.168.1.9,209.191.163.208,TCP,66
93.893141,209.191.163.208,192.168.1.9,TCP,54
93.893146,209.191.163.208,192.168.1.9,TCP,54
93.893399,209.191.163.208,192.168.1.9,TCP,54
93.893402,209.191.163.208,192.168.1.9,TCP,54
94.055542,192.168.1.16,224.0.0.251,MDNS,82
94.055766,192.168.1.16,224.0.0.251,MDNS,119
94.056234,192.168.1.16,224.0.0.251,MDNS,268
94.056573,192.168.1.16,224.0.0.251,MDNS,186
94.056706,192.168.1.16,224.0.0.251,MDNS,82
94.05743,192.168.1.16,224.0.0.251,MDNS,421
94.057593,192.168.1.16,224.0.0.251,MDNS,81
94.058034,192.168.1.16,224.0.0.251,MDNS,220
94.465452,192.168.1.2,224.0.0.251,MDNS,193
94.513267,192.168.1.9,216.58.217.46,UDP,65
94.520687,192.168.1.9,172.217.17.99,UDP,65
94.562105,216.58.217.46,192.168.1.9,UDP,62
94.578605,192.168.1.9,192.168.1.2,MDNS,338
94.697501,35.166.131.228,192.168.1.9,TLSv1.2,97
94.697508,35.166.131.228,192.168.1.9,TCP,66
94.69762,192.168.1.9,35.166.131.228,TCP,66
94.697621,192.168.1.9,35.166.131.228,TCP,66
94.697858,192.168.1.9,35.166.131.228,TLSv1.2,97
94.698115,192.168.1.9,35.166.131.228,TCP,66
94.717355,172.217.17.99,192.168.1.9,UDP,62
94.725264,35.166.131.228,192.168.1.9,TCP,54
94.72527,35.166.131.228,192.168.1.9,TCP,54
95.550542,192.168.1.9,192.168.1.16,TCP,176
95.560739,192.168.1.16,192.168.1.9,TCP,176
95.560822,192.168.1.9,192.168.1.16,TCP,66
95.694471,192.168.1.2,224.0.0.251,MDNS,423
96.737819,192.168.1.9,172.217.3.162,UDP,65
96.804002,172.217.3.162,192.168.1.9,UDP,63
97.332658,192.168.1.26,224.0.0.251,MDNS,207
97.333602,192.168.1.26,224.0.0.251,MDNS,353
97.334575,192.168.1.26,224.0.0.251,MDNS,147
97.457539,192.168.1.9,192.168.1.26,MDNS,338
97.504609,192.168.1.9,172.217.14.234,UDP,65
97.546846,172.217.14.234,192.168.1.9,UDP,62
97.578447,192.168.1.9,172.217.14.234,UDP,65
97.622607,172.217.14.234,192.168.1.9,UDP,62
97.742059,192.168.1.26,224.0.0.251,MDNS,144
97.742539,192.168.1.26,224.0.0.251,MDNS,147
97.743235,192.168.1.26,224.0.0.251,MDNS,144
98.152025,192.168.1.26,224.0.0.251,MDNS,315
98.152685,192.168.1.26,224.0.0.251,IGMPv2,46
98.153129,192.168.1.26,224.0.0.251,MDNS,144
98.153656,192.168.1.26,224.0.0.251,MDNS,309
98.154962,192.168.1.26,224.0.0.251,MDNS,337
98.561376,192.168.1.26,224.0.0.251,MDNS,158
98.9712,192.168.1.26,224.0.0.251,MDNS,379
99.380698,192.168.1.2,224.0.0.251,MDNS,213
99.43519,192.168.1.9,192.168.1.2,MDNS,338
99.445436,74.125.142.189,192.168.1.9,UDP,82
99.449507,40.97.162.162,192.168.1.9,TLSv1.2,98
99.449591,192.168.1.9,40.97.162.162,TCP,54
99.471805,192.168.1.9,74.125.142.189,UDP,70
99.490028,192.168.1.9,192.168.1.1,DNS,72
99.491082,192.168.1.9,192.168.1.1,DNS,76
99.496492,192.168.1.9,52.43.69.79,TLSv1.2,1089
99.501169,192.168.1.9,52.43.69.79,TLSv1.2,1089
99.502514,192.168.1.9,104.254.148.166,TCP,78
99.503863,192.168.1.9,38.140.99.21,TLSv1.2,1172
99.504913,192.168.1.9,104.16.68.69,TLSv1.2,1380
99.506157,192.168.1.9,104.254.148.166,TCP,78
99.508155,192.168.1.1,192.168.1.9,DNS,122
99.50834,192.168.1.1,192.168.1.9,DNS,110
99.508748,192.168.1.9,209.191.163.208,TCP,78
99.508864,192.168.1.9,67.202.110.21,TCP,78
99.510268,192.168.1.9,72.34.250.78,TCP,78
99.512887,192.168.1.9,52.52.208.22,TLSv1.2,1050
99.516441,192.168.1.9,52.9.68.83,TCP,78
99.520161,192.168.1.9,52.9.68.83,TCP,78
99.52264,52.43.69.79,192.168.1.9,TCP,66
99.528203,52.43.69.79,192.168.1.9,TCP,66
99.528803,104.16.68.69,192.168.1.9,TCP,54
99.528827,192.168.1.9,104.16.68.69,TLSv1.2,443
99.545811,209.191.163.208,192.168.1.9,TCP,74
99.545867,192.168.1.9,209.191.163.208,TCP,66
99.546016,192.168.1.9,209.191.163.208,TLSv1.3,583
99.546099,104.16.68.69,192.168.1.9,TCP,54
99.547045,104.254.148.166,192.168.1.9,TCP,74
99.547072,192.168.1.9,104.254.148.166,TCP,66
99.547203,192.168.1.9,104.254.148.166,TLSv1.2,583
99.552153,52.9.68.83,192.168.1.9,TCP,74
99.552201,192.168.1.9,52.9.68.83,TCP,66
99.552373,192.168.1.9,52.9.68.83,TLSv1.2,583
99.555755,104.254.148.166,192.168.1.9,TCP,74
99.555809,192.168.1.9,104.254.148.166,TCP,66
99.556006,192.168.1.9,104.254.148.166,TLSv1.2,583
99.557969,52.9.68.83,192.168.1.9,TCP,74
99.558083,192.168.1.9,52.9.68.83,TCP,66
99.558296,192.168.1.9,52.9.68.83,TLSv1.2,583
99.561599,72.34.250.78,192.168.1.9,TCP,74
99.561668,192.168.1.9,72.34.250.78,TCP,66
99.56188,192.168.1.9,72.34.250.78,TLSv1.2,583
99.57692,67.202.110.21,192.168.1.9,TCP,70
99.577026,192.168.1.9,67.202.110.21,TCP,66
99.577351,192.168.1.9,67.202.110.21,TLSv1.3,583
99.579808,38.140.99.21,192.168.1.9,TCP,66
99.579906,192.168.1.9,38.140.99.21,TLSv1.2,592
99.581425,209.191.163.208,192.168.1.9,TLSv1.3,1514
99.581431,209.191.163.208,192.168.1.9,TCP,1514
99.581539,192.168.1.9,209.191.163.208,TCP,66
99.583402,209.191.163.208,192.168.1.9,TCP,1266
99.583408,209.191.163.208,192.168.1.9,TLSv1.3,1514
99.58341,209.191.163.208,192.168.1.9,TLSv1.3,100
99.583514,192.168.1.9,209.191.163.208,TCP,66
99.583515,192.168.1.9,209.191.163.208,TCP,66
99.584723,192.168.1.9,209.191.163.208,TLSv1.3,146
99.588262,52.9.68.83,192.168.1.9,TCP,66
99.589204,52.9.68.83,192.168.1.9,TLSv1.2,1514
99.589207,52.9.68.83,192.168.1.9,TCP,1514
99.589247,192.168.1.9,52.9.68.83,TCP,66
99.589288,52.9.68.83,192.168.1.9,TCP,1514
99.589291,52.9.68.83,192.168.1.9,TLSv1.2,990
99.589338,192.168.1.9,52.9.68.83,TCP,66
99.59012,192.168.1.9,52.9.68.83,TLSv1.2,192
99.5917,52.52.208.22,192.168.1.9,TCP,66
99.596355,52.9.68.83,192.168.1.9,TCP,66
99.597326,52.9.68.83,192.168.1.9,TLSv1.2,1514
99.597329,52.9.68.83,192.168.1.9,TCP,1514
99.597379,192.168.1.9,52.9.68.83,TCP,66
99.598395,52.9.68.83,192.168.1.9,TCP,1514
99.5984,52.9.68.83,192.168.1.9,TLSv1.2,990
99.598401,104.254.148.166,192.168.1.9,TCP,66
99.598484,192.168.1.9,52.9.68.83,TCP,66
99.599143,104.254.148.166,192.168.1.9,TLSv1.2,1514
99.599147,104.254.148.166,192.168.1.9,TLSv1.2,1133
99.599206,192.168.1.9,104.254.148.166,TCP,66
99.59953,192.168.1.9,52.9.68.83,TLSv1.2,192
99.600227,192.168.1.9,104.254.148.166,TLSv1.2,192
99.606183,104.254.148.166,192.168.1.9,TCP,66
99.606446,104.254.148.166,192.168.1.9,TLSv1.2,1514
99.606484,104.254.148.166,192.168.1.9,TLSv1.2,1133
99.606595,192.168.1.9,104.254.148.166,TCP,66
99.60805,192.168.1.9,104.254.148.166,TLSv1.2,192
99.613519,72.34.250.78,192.168.1.9,TLSv1.2,1514
99.613524,72.34.250.78,192.168.1.9,TCP,1514
99.613605,192.168.1.9,72.34.250.78,TCP,66
99.614298,72.34.250.78,192.168.1.9,TCP,1514
99.614303,72.34.250.78,192.168.1.9,TLSv1.2,1328
99.614375,192.168.1.9,72.34.250.78,TCP,66
99.615468,192.168.1.9,72.34.250.78,TLSv1.2,192
99.624016,209.191.163.208,192.168.1.9,TLSv1.3,337
99.624022,209.191.163.208,192.168.1.9,TLSv1.3,337
99.624145,192.168.1.9,209.191.163.208,TLSv1.3,961
99.624145,192.168.1.9,209.191.163.208,TCP,66
99.625482,52.9.68.83,192.168.1.9,TLSv1.2,340
